"imdb_url","season","episode_number_relative","episode_number_absolute","title","airdate","rating","reviews_amount"
"https://www.imdb.com/title/tt0348034/?ref_=ttep_ep1 ","1","1","1","Simpsons Roasting on an Open Fire","1994-06-23","81","7800"
"https://www.imdb.com/title/tt0756593/?ref_=ttep_ep2 ","1","2","2","Bart the Genius","1990-01-14","77","5200"
"https://www.imdb.com/title/tt0701124/?ref_=ttep_ep3","1","3","3","Homer's Odyssey","1990-01-21","73","4600"
"https://www.imdb.com/title/tt0756399/?ref_=ttep_ep4","1","4","4","There's No Disgrace Like Home","1990-01-28","77","4500"
"https://www.imdb.com/title/tt0701059/?ref_=ttep_ep5","1","5","5","Bart the General","1990-02-04","79","4900"
"https://www.imdb.com/title/tt0701178/?ref_=ttep_ep6","1","6","6","Moaning Lisa","1990-02-11","76","4400"
"https://www.imdb.com/title/tt0701228/?ref_=ttep_ep7","1","7","7","The Call of the Simpsons","1990-02-18","77","4300"
"https://www.imdb.com/title/tt0756398/?ref_=ttep_ep8","1","8","8","The Telltale Head","1990-02-25","76","4100"
"https://www.imdb.com/title/tt0701152/?ref_=ttep_ep9","1","9","9","Life on the Fast Lane","1990-03-18","74","4100"
"https://www.imdb.com/title/tt0701123/?ref_=ttep_ep10","1","10","10","Homer's Night Out","1990-03-25","73","3900"
"https://www.imdb.com/title/tt0701232/?ref_=ttep_ep11","1","11","11","The Crepes of Wrath","1990-04-15","78","4000"
"https://www.imdb.com/title/tt0701147/?ref_=ttep_ep12","1","12","12","Krusty Gets Busted","1990-04-29","83","4400"
"https://www.imdb.com/title/tt0701215/?ref_=ttep_ep13","1","13","13","Some Enchanted Evening","1990-05-13","77","4300"
"https://www.imdb.com/title/tt0763024/?ref_=ttep_ep1","2","1","14","Bart Gets an F","1990-10-11","82","4400"
"https://www.imdb.com/title/tt0701211/?ref_=ttep_ep2","2","2","15","Simpson and Delilah","1990-10-18","82","4500"
"https://www.imdb.com/title/tt0701278/?ref_=ttep_ep3","2","3","16","Treehouse of Horror","1990-10-25","82","4700"
"https://www.imdb.com/title/tt0757023/?ref_=ttep_ep4","2","4","17","Two Cars in Every Garage and Three Eyes on Every Fish","1990-11-01","80","3800"
"https://www.imdb.com/title/tt0701084/?ref_=ttep_ep5","2","5","18","Dancin' Homer","1990-11-08","74","3600"
"https://www.imdb.com/title/tt0767442/?ref_=ttep_ep6","2","6","19","Dead Putting Society","1990-11-15","79","3600"
"https://www.imdb.com/title/tt0701062/?ref_=ttep_ep7","2","7","20","Bart vs. Thanksgiving","1990-11-22","77","3500"
"https://www.imdb.com/title/tt0767438/?ref_=ttep_ep8","2","8","21","Bart the Daredevil","1990-12-06","83","3900"
"https://www.imdb.com/title/tt0701140/?ref_=ttep_ep9","2","9","22","Itchy & Scratchy & Marge","1990-12-20","81","3900"
"https://www.imdb.com/title/tt0757017/?ref_=ttep_ep10","2","10","23","Bart Gets Hit by a Car","1991-01-10","78","3500"
"https://www.imdb.com/title/tt0701195/?ref_=ttep_ep11","2","11","24","One Fish, Two Fish, Blowfish, Blue Fish","1991-01-24","88","4700"
"https://www.imdb.com/title/tt0701269/?ref_=ttep_ep12","2","12","25","The Way We Was","1991-01-31","82","3600"
"https://www.imdb.com/title/tt0767443/?ref_=ttep_ep13","2","13","26","Homer vs. Lisa and the 8th Commandment","1991-02-07","80","3400"
"https://www.imdb.com/title/tt0767445/?ref_=ttep_ep14","2","14","27","Principal Charming","1991-02-14","74","3300"
"https://www.imdb.com/title/tt0701191/?ref_=ttep_ep15","2","15","28","Oh Brother, Where Art Thou?","1991-02-21","83","3700"
"https://www.imdb.com/title/tt0701063/?ref_=ttep_ep16","2","16","29","Bart's Dog Gets an F","1991-03-07","74","3200"
"https://www.imdb.com/title/tt0701192/?ref_=ttep_ep17","2","17","30","Old Money","1991-03-28","76","3200"
"https://www.imdb.com/title/tt0701077/?ref_=ttep_ep18","2","18","31","Brush with Greatness","1991-04-11","79","3300"
"https://www.imdb.com/title/tt0701164/?ref_=ttep_ep19","2","19","32","Lisa's Substitute","1991-04-25","85","4400"
"https://www.imdb.com/title/tt0766140/?ref_=ttep_ep20","2","20","33","The War of the Simpsons","1991-05-02","78","3200"
"https://www.imdb.com/title/tt0701275/?ref_=ttep_ep21","2","21","34","Three Men and a Comic Book","1991-05-09","83","3800"
"https://www.imdb.com/title/tt0767440/?ref_=ttep_ep22","2","22","35","Blood Feud","1991-07-11","78","3100"
"https://www.imdb.com/title/tt0701217/?ref_=ttep_ep1","3","1","36","Stark Raving Dad","1991-09-19","86","4500"
"https://www.imdb.com/title/tt0701183/?ref_=ttep_ep2","3","2","37","Mr. Lisa Goes to Washington","1991-09-26","77","3300"
"https://www.imdb.com/title/tt0763042/?ref_=ttep_ep3","3","3","38","When Flanders Failed","1991-10-03","82","3500"
"https://www.imdb.com/title/tt0701060/?ref_=ttep_ep4","3","4","39","Bart the Murderer","1991-10-10","86","4100"
"https://www.imdb.com/title/tt0701110/?ref_=ttep_ep5","3","5","40","Homer Defined","1991-10-17","84","3900"
"https://www.imdb.com/title/tt0701153/?ref_=ttep_ep6","3","6","41","Like Father, Like Clown","1991-10-24","76","3200"
"https://www.imdb.com/title/tt0759267/?ref_=ttep_ep7","3","7","42","Treehouse of Horror II","1991-10-31","82","3700"
"https://www.imdb.com/title/tt0701161/?ref_=ttep_ep8","3","8","43","Lisa's Pony","1991-11-07","79","3200"
"https://www.imdb.com/title/tt0768558/?ref_=ttep_ep9","3","9","44","Saturdays of Thunder","1991-11-14","79","3100"
"https://www.imdb.com/title/tt0701098/?ref_=ttep_ep10","3","10","45","Flaming Moe's","1991-11-21","88","4100"
"https://www.imdb.com/title/tt0769743/?ref_=ttep_ep11","3","11","46","Burns Verkaufen der Kraftwerk","1991-12-05","82","3200"
"https://www.imdb.com/title/tt0768556/?ref_=ttep_ep12","3","12","47","I Married Marge","1991-12-26","83","3100"
"https://www.imdb.com/title/tt0701200/?ref_=ttep_ep13","3","13","48","Radio Bart","1992-01-09","85","3500"
"https://www.imdb.com/title/tt0768557/?ref_=ttep_ep14","3","14","49","Lisa the Greek","1992-01-23","80","3000"
"https://www.imdb.com/title/tt0768555/?ref_=ttep_ep15","3","15","50","Homer Alone","1992-02-06","80","3000"
"https://www.imdb.com/title/tt0768553/?ref_=ttep_ep16","3","16","51","Bart the Lover","1992-02-13","83","3500"
"https://www.imdb.com/title/tt0701114/?ref_=ttep_ep17","3","17","52","Homer at the Bat","1992-02-20","87","4200"
"https://www.imdb.com/title/tt0701204/?ref_=ttep_ep18","3","18","53","Separate Vocations","1992-02-27","82","3000"
"https://www.imdb.com/title/tt0768554/?ref_=ttep_ep19","3","19","54","Dog of Death","1992-03-12","77","2900"
"https://www.imdb.com/title/tt0701082/?ref_=ttep_ep20","3","20","55","Colonel Homer","1992-03-26","80","3200"
"https://www.imdb.com/title/tt0701070/?ref_=ttep_ep21","3","21","56","Black Widower","1992-04-09","83","3100"
"https://www.imdb.com/title/tt0701254/?ref_=ttep_ep22","3","22","57","The Otto Show","1992-04-23","77","3000"
"https://www.imdb.com/title/tt0701064/?ref_=ttep_ep23","3","23","58","Bart's Friend Falls in Love","1992-05-07","77","2900"
"https://www.imdb.com/title/tt0701076/?ref_=ttep_ep24","3","24","59","Brother, Can You Spare Two Dimes?","1992-08-27","82","3100"
"https://www.imdb.com/title/tt0701142/?ref_=ttep_ep1","4","1","60","Kamp Krusty","1992-09-24","85","3600"
"https://www.imdb.com/title/tt0701048/?ref_=ttep_ep2","4","2","61","A Streetcar Named Marge","1992-10-01","81","3300"
"https://www.imdb.com/title/tt0773647/?ref_=ttep_ep3","4","3","62","Homer the Heretic","1992-10-08","89","4700"
"https://www.imdb.com/title/tt0701154/?ref_=ttep_ep4","4","4","63","Lisa the Beauty Queen","1992-10-15","77","3000"
"https://www.imdb.com/title/tt0758368/?ref_=ttep_ep5","4","5","64","Treehouse of Horror III","1992-10-29","84","3600"
"https://www.imdb.com/title/tt0701139/?ref_=ttep_ep6","4","6","65","Itchy & Scratchy: The Movie","1992-11-03","82","3200"
"https://www.imdb.com/title/tt0701169/?ref_=ttep_ep7","4","7","66","Marge Gets a Job","1992-11-05","78","2900"
"https://www.imdb.com/title/tt0701189/?ref_=ttep_ep8","4","8","67","New Kid on the Block","1992-11-12","82","3200"
"https://www.imdb.com/title/tt0701184/?ref_=ttep_ep9","4","9","68","Mr. Plow","1992-11-19","88","4100"
"https://www.imdb.com/title/tt0701160/?ref_=ttep_ep10","4","10","69","Lisa's First Word","1992-12-03","87","3500"
"https://www.imdb.com/title/tt0772625/?ref_=ttep_ep11","4","11","70","Homer's Triple Bypass","1992-12-17","86","3800"
"https://www.imdb.com/title/tt0701173/?ref_=ttep_ep12","4","12","71","Marge vs. the Monorail","1993-01-14","91","5100"
"https://www.imdb.com/title/tt0773650/?ref_=ttep_ep13","4","13","72","Selma's Choice","1993-01-21","80","2900"
"https://www.imdb.com/title/tt0764185/?ref_=ttep_ep14","4","14","73","Brother from the Same Planet","1993-02-04","82","3000"
"https://www.imdb.com/title/tt0773648/?ref_=ttep_ep15","4","15","74","I Love Lisa","1993-02-11","84","3200"
"https://www.imdb.com/title/tt0763029/?ref_=ttep_ep16","4","16","75","Duffless","1993-02-18","83","3000"
"https://www.imdb.com/title/tt0701151/?ref_=ttep_ep17","4","17","76","Last Exit to Springfield","1993-03-11","90","4700"
"https://www.imdb.com/title/tt0773651/?ref_=ttep_ep18","4","18","77","So It's Come to This: A Simpsons Clip Show","1993-04-01","70","2700"
"https://www.imdb.com/title/tt0701237/?ref_=ttep_ep19","4","19","78","The Front","1993-04-15","81","2800"
"https://www.imdb.com/title/tt0701292/?ref_=ttep_ep20","4","20","79","Whacking Day","1993-04-29","81","3000"
"https://www.imdb.com/title/tt0701171/?ref_=ttep_ep21","4","21","80","Marge in Chains","1993-05-06","77","2800"
"https://www.imdb.com/title/tt0701148/?ref_=ttep_ep22","4","22","81","Krusty Gets Kancelled","1993-05-13","81","3100"
"https://www.imdb.com/title/tt0701121/?ref_=ttep_ep1","5","1","82","Homer's Barbershop Quartet","1993-09-30","85","3600"
"https://www.imdb.com/title/tt0701080/?ref_=ttep_ep2","5","2","83","Cape Feare","1993-10-07","91","5100"
"https://www.imdb.com/title/tt0773645/?ref_=ttep_ep3","5","3","84","Homer Goes to College","1993-10-14","86","3600"
"https://www.imdb.com/title/tt0701202/?ref_=ttep_ep4","5","4","85","Rosebud","1993-10-21","88","4000"
"https://www.imdb.com/title/tt0701279/?ref_=ttep_ep5","5","5","86","Treehouse of Horror IV","1993-10-28","88","3800"
"https://www.imdb.com/title/tt0701172/?ref_=ttep_ep6","5","6","87","Marge on the Lam","1993-11-04","80","2900"
"https://www.imdb.com/title/tt0701066/?ref_=ttep_ep7","5","7","88","Bart's Inner Child","1993-11-11","76","2700"
"https://www.imdb.com/title/tt0701072/?ref_=ttep_ep8","5","8","89","Boy Scoutz 'n the Hood","1993-11-18","86","3600"
"https://www.imdb.com/title/tt0701246/?ref_=ttep_ep9","5","9","90","The Last Temptation of Homer","1993-12-09","85","3200"
"https://www.imdb.com/title/tt0701040/?ref_=ttep_ep10","5","10","91","$pringfield (Or, How I Learned to Stop Worrying and Love Legalized Gambling)","1993-12-16","86","3300"
"https://www.imdb.com/title/tt0701117/?ref_=ttep_ep11","5","11","92","Homer the Vigilante","1994-01-06","82","3000"
"https://www.imdb.com/title/tt0701055/?ref_=ttep_ep12","5","12","93","Bart Gets Famous","1994-02-03","81","2900"
"https://www.imdb.com/title/tt0701112/?ref_=ttep_ep13","5","13","94","Homer and Apu","1994-02-10","82","2900"
"https://www.imdb.com/title/tt0701159/?ref_=ttep_ep14","5","14","95","Lisa vs. Malibu Stacy","1994-02-17","81","3200"
"https://www.imdb.com/title/tt0701087/?ref_=ttep_ep15","5","15","96","Deep Space Homer","1994-02-24","88","3900"
"https://www.imdb.com/title/tt0773646/?ref_=ttep_ep16","5","16","97","Homer Loves Flanders","1994-03-17","85","3300"
"https://www.imdb.com/title/tt0777148/?ref_=ttep_ep17","5","17","98","Bart Gets an Elephant","1994-03-31","78","2800"
"https://www.imdb.com/title/tt0777149/?ref_=ttep_ep18","5","18","99","Burns' Heir","1994-04-14","83","3200"
"https://www.imdb.com/title/tt0777150/?ref_=ttep_ep19","5","19","100","Sweet Seymour Skinner's Baadasssss Song","1994-04-28","83","3200"
"https://www.imdb.com/title/tt0778453/?ref_=ttep_ep20","5","20","101","The Boy Who Knew Too Much","1994-05-05","83","2800"
"https://www.imdb.com/title/tt0763033/?ref_=ttep_ep21","5","21","102","Lady Bouvier's Lover","1994-05-12","75","2500"
"https://www.imdb.com/title/tt0778452/?ref_=ttep_ep22","5","22","103","Secrets of a Successful Marriage","1994-05-19","80","2700"
"https://www.imdb.com/title/tt0763026/?ref_=ttep_ep1","6","1","104","Bart of Darkness","1994-09-04","87","3500"
"https://www.imdb.com/title/tt0701162/?ref_=ttep_ep2","6","2","105","Lisa's Rival","1994-09-11","81","2900"
"https://www.imdb.com/title/tt0701053/?ref_=ttep_ep3","6","3","106","Another Simpsons Clip Show","1994-09-25","58","2600"
"https://www.imdb.com/title/tt0778449/?ref_=ttep_ep4","6","4","107","Itchy & Scratchy Land","1994-10-02","86","3300"
"https://www.imdb.com/title/tt0701207/?ref_=ttep_ep5","6","5","108","Sideshow Bob Roberts","1994-10-09","82","2900"
"https://www.imdb.com/title/tt0701281/?ref_=ttep_ep6","6","6","109","Treehouse of Horror V","1994-10-30","92","4600"
"https://www.imdb.com/title/tt0701065/?ref_=ttep_ep7","6","7","110","Bart's Girlfriend","1994-11-06","80","2900"
"https://www.imdb.com/title/tt0778450/?ref_=ttep_ep8","6","8","111","Lisa on Ice","1994-11-13","86","3100"
"https://www.imdb.com/title/tt0701109/?ref_=ttep_ep9","6","9","112","Homer Badman","1994-11-27","89","4300"
"https://www.imdb.com/title/tt0778448/?ref_=ttep_ep10","6","10","113","Grampa vs. Sexual Inadequacy","1994-12-04","80","2700"
"https://www.imdb.com/title/tt0701097/?ref_=ttep_ep11","6","11","114","Fear of Flying","1994-12-18","77","2700"
"https://www.imdb.com/title/tt0701115/?ref_=ttep_ep12","6","12","115","Homer the Great","1995-01-08","90","4000"
"https://www.imdb.com/title/tt0757016/?ref_=ttep_ep13","6","13","116","And Maggie Makes Three","1995-01-22","88","3500"
"https://www.imdb.com/title/tt0778447/?ref_=ttep_ep14","6","14","117","Bart's Comet","1995-02-05","87","3100"
"https://www.imdb.com/title/tt0701128/?ref_=ttep_ep15","6","15","118","Homie the Clown","1995-02-12","86","3200"
"https://www.imdb.com/title/tt0778446/?ref_=ttep_ep16","6","16","119","Bart vs. Australia","1995-02-19","85","3300"
"https://www.imdb.com/title/tt0701119/?ref_=ttep_ep17","6","17","120","Homer vs. Patty and Selma","1995-02-26","78","2500"
"https://www.imdb.com/title/tt0701045/?ref_=ttep_ep18","6","18","121","A Star Is Burns","1995-03-05","85","3100"
"https://www.imdb.com/title/tt0701165/?ref_=ttep_ep19","6","19","122","Lisa's Wedding","1995-03-19","83","3000"
"https://www.imdb.com/title/tt0701289/?ref_=ttep_ep20","6","20","123","Two Dozen and One Greyhounds","1995-04-09","81","2700"
"https://www.imdb.com/title/tt0778454/?ref_=ttep_ep21","6","21","124","The PTA Disbands","1995-04-16","80","2600"
"https://www.imdb.com/title/tt0701041/?ref_=ttep_ep22","6","22","125","'Round Springfield","1995-04-30","81","3000"
"https://www.imdb.com/title/tt0778455/?ref_=ttep_ep23","6","23","126","The Springfield Connection","1995-05-07","82","2600"
"https://www.imdb.com/title/tt0757018/?ref_=ttep_ep24","6","24","127","Lemon of Troy","1995-05-14","87","3300"
"https://www.imdb.com/title/tt0701294/?ref_=ttep_ep25","6","25","128","Who Shot Mr. Burns? Part One","1995-05-21","92","4200"
"https://www.imdb.com/title/tt0701295/?ref_=ttep_ep1","7","1","129","Who Shot Mr. Burns? Part Two","1995-09-17","90","3800"
"https://www.imdb.com/title/tt0701201/?ref_=ttep_ep2","7","2","130","Radioactive Man","1995-09-24","83","2900"
"https://www.imdb.com/title/tt0701108/?ref_=ttep_ep3","7","3","131","Home Sweet Home-Dum-Diddly Doodily","1995-10-01","84","2800"
"https://www.imdb.com/title/tt0763025/?ref_=ttep_ep4","7","4","132","Bart Sells His Soul","1995-10-08","88","3800"
"https://www.imdb.com/title/tt0701158/?ref_=ttep_ep5","7","5","133","Lisa the Vegetarian","1995-10-15","85","3500"
"https://www.imdb.com/title/tt0177842/?ref_=ttep_ep6","7","6","134","Treehouse of Horror VI","1995-10-29","86","3300"
"https://www.imdb.com/title/tt0701144/?ref_=ttep_ep7","7","7","135","King Size Homer","1995-11-05","90","4200"
"https://www.imdb.com/title/tt0701182/?ref_=ttep_ep8","7","8","136","Mother Simpson","1995-11-19","87","3100"
"https://www.imdb.com/title/tt0701208/?ref_=ttep_ep9","7","9","137","Sideshow Bob's Last Gleaming","1995-11-26","80","2600"
"https://www.imdb.com/title/tt0701261/?ref_=ttep_ep10","7","10","138","The Simpsons 138th Episode Spectacular!","1995-12-03","74","2500"
"https://www.imdb.com/title/tt0701168/?ref_=ttep_ep11","7","11","139","Marge Be Not Proud","1995-12-17","85","3400"
"https://www.imdb.com/title/tt0779675/?ref_=ttep_ep12","7","12","140","Team Homer","1996-01-07","83","2600"
"https://www.imdb.com/title/tt0779680/?ref_=ttep_ep13","7","13","141","Two Bad Neighbors","1996-01-14","85","3400"
"https://www.imdb.com/title/tt0779674/?ref_=ttep_ep14","7","14","142","Scenes from the Class Struggle in Springfield","1996-02-04","77","2400"
"https://www.imdb.com/title/tt0701058/?ref_=ttep_ep15","7","15","143","Bart the Fink","1996-02-11","76","2400"
"https://www.imdb.com/title/tt0701155/?ref_=ttep_ep16","7","16","144","Lisa the Iconoclast","1996-02-18","81","2600"
"https://www.imdb.com/title/tt0779667/?ref_=ttep_ep17","7","17","145","Homer the Smithers","1996-02-25","88","3800"
"https://www.imdb.com/title/tt0701234/?ref_=ttep_ep18","7","18","146","The Day the Violence Died","1996-03-17","80","2500"
"https://www.imdb.com/title/tt0701043/?ref_=ttep_ep19","7","19","147","A Fish Called Selma","1996-03-24","82","3000"
"https://www.imdb.com/title/tt0701057/?ref_=ttep_ep20","7","20","148","Bart on the Road","1996-03-31","86","3300"
"https://www.imdb.com/title/tt0701186/?ref_=ttep_ep21","7","21","149","22 Short Films About Springfield","1996-04-14","89","3700"
"https://www.imdb.com/title/tt0778451/?ref_=ttep_ep22","7","22","150","Raging Abe Simpson and His Grumbling Grandson in 'The Curse of the Flying Hellfish'","1996-04-28","85","2800"
"https://www.imdb.com/title/tt0774432/?ref_=ttep_ep23","7","23","151","Much Apu About Nothing","1996-05-05","81","2500"
"https://www.imdb.com/title/tt0701127/?ref_=ttep_ep24","7","24","152","Homerpalooza","1996-05-19","79","2600"
"https://www.imdb.com/title/tt0701219/?ref_=ttep_ep25","7","25","153","Summer of 4'2""","1996-05-19","84","2800"
"https://www.imdb.com/title/tt0779678/?ref_=ttep_ep1","8","1","154","Treehouse of Horror VII","1996-10-27","85","3100"
"https://www.imdb.com/title/tt0701298/?ref_=ttep_ep2","8","2","155","You Only Move Twice","1996-11-03","92","5800"
"https://www.imdb.com/title/tt0701243/?ref_=ttep_ep3","8","3","156","The Homer They Fall","1996-11-10","81","2600"
"https://www.imdb.com/title/tt0701078/?ref_=ttep_ep4","8","4","157","Burns, Baby Burns","1996-11-17","76","2600"
"https://www.imdb.com/title/tt0763023/?ref_=ttep_ep5","8","5","158","Bart After Dark","1996-11-24","83","2700"
"https://www.imdb.com/title/tt0779664/?ref_=ttep_ep6","8","6","159","A Milhouse Divided","1996-12-01","81","2600"
"https://www.imdb.com/title/tt0779669/?ref_=ttep_ep7","8","7","160","Lisa's Date with Density","1996-12-15","78","2500"
"https://www.imdb.com/title/tt0701131/?ref_=ttep_ep8","8","8","161","Hurricane Neddy","1996-12-29","87","3500"
"https://www.imdb.com/title/tt0701094/?ref_=ttep_ep9","8","9","162","El Viaje Misterioso de Nuestro Jomer","1997-01-05","86","3500"
"https://www.imdb.com/title/tt0701263/?ref_=ttep_ep10","8","10","163","The Springfield Files","1997-01-12","90","4300"
"https://www.imdb.com/title/tt0701266/?ref_=ttep_ep11","8","11","164","The Twisted World of Marge Simpson","1997-01-19","77","2400"
"https://www.imdb.com/title/tt0779671/?ref_=ttep_ep12","8","12","165","Mountain of Madness","1997-02-02","85","3200"
"https://www.imdb.com/title/tt0757021/?ref_=ttep_ep13","8","13","166","Simpsoncalifragilisticexpiala(Annoyed Grunt)cious","1997-02-07","76","2700"
"https://www.imdb.com/title/tt0701245/?ref_=ttep_ep14","8","14","167","The Itchy & Scratchy & Poochie Show","1997-02-07","79","2600"
"https://www.imdb.com/title/tt0701126/?ref_=ttep_ep15","8","15","168","Homer's Phobia","1997-02-16","88","4000"
"https://www.imdb.com/title/tt0701227/?ref_=ttep_ep16","8","16","169","Brother from Another Series","1997-02-23","82","2700"
"https://www.imdb.com/title/tt0779672/?ref_=ttep_ep17","8","17","170","My Sister, My Sitter","1997-03-02","79","2800"
"https://www.imdb.com/title/tt0701120/?ref_=ttep_ep18","8","18","171","Homer vs. the 18th Amendment","1997-03-16","88","3200"
"https://www.imdb.com/title/tt0779666/?ref_=ttep_ep19","8","19","172","Grade School Confidential","1997-04-06","82","2800"
"https://www.imdb.com/title/tt0701229/?ref_=ttep_ep20","8","20","173","The Canine Mutiny","1997-04-13","76","2300"
"https://www.imdb.com/title/tt0701253/?ref_=ttep_ep21","8","21","174","The Old Man and the Lisa","1997-04-20","79","2400"
"https://www.imdb.com/title/tt0701136/?ref_=ttep_ep22","8","22","175","In Marge We Trust","1997-04-27","81","2500"
"https://www.imdb.com/title/tt0701122/?ref_=ttep_ep23","8","23","176","Homer's Enemy","1997-05-04","93","6100"
"https://www.imdb.com/title/tt0701262/?ref_=ttep_ep24","8","24","177","The Simpsons Spin-Off Showcase","1997-05-11","71","2400"
"https://www.imdb.com/title/tt0701259/?ref_=ttep_ep25","8","25","178","The Secret War of Lisa Simpson","1997-05-18","78","2400"
"https://www.imdb.com/title/tt0701230/?ref_=ttep_ep1","9","1","179","The City of New York vs. Homer Simpson","1997-09-21","90","4600"
"https://www.imdb.com/title/tt0701257/?ref_=ttep_ep2","9","2","180","The Principal and the Pauper","1997-09-28","69","3200"
"https://www.imdb.com/title/tt0701163/?ref_=ttep_ep3","9","3","181","Lisa's Sax","1997-10-19","81","2400"
"https://www.imdb.com/title/tt0779679/?ref_=ttep_ep4","9","4","182","Treehouse of Horror VIII","1997-10-26","82","2600"
"https://www.imdb.com/title/tt0763039/?ref_=ttep_ep5","9","5","183","The Cartridge Family","1997-11-02","82","2600"
"https://www.imdb.com/title/tt0701056/?ref_=ttep_ep6","9","6","184","Bart Star","1997-11-09","77","2200"
"https://www.imdb.com/title/tt0701267/?ref_=ttep_ep7","9","7","185","The Two Mrs. Nahasapeemapetilons","1997-11-16","77","2200"
"https://www.imdb.com/title/tt0701156/?ref_=ttep_ep8","9","8","186","Lisa the Skeptic","1997-11-23","81","2400"
"https://www.imdb.com/title/tt0779673/?ref_=ttep_ep9","9","9","187","Realty Bites","1997-12-07","76","2100"
"https://www.imdb.com/title/tt0701176/?ref_=ttep_ep10","9","10","188","Miracle on Evergreen Terrace","1997-12-21","76","2400"
"https://www.imdb.com/title/tt0701050/?ref_=ttep_ep11","9","11","189","All Singing, All Dancing","1998-01-04","50","2500"
"https://www.imdb.com/title/tt0701054/?ref_=ttep_ep12","9","12","190","Bart Carny","1998-01-11","76","2200"
"https://www.imdb.com/title/tt0779676/?ref_=ttep_ep13","9","13","191","The Joy of Sect","1998-02-08","83","2500"
"https://www.imdb.com/title/tt0701085/?ref_=ttep_ep14","9","14","192","Das Bus","1998-02-15","82","2400"
"https://www.imdb.com/title/tt0701247/?ref_=ttep_ep15","9","15","193","The Last Temptation of Krust","1998-02-22","74","2100"
"https://www.imdb.com/title/tt0701091/?ref_=ttep_ep16","9","16","194","Dumbbell Indemnity","1998-03-01","76","2100"
"https://www.imdb.com/title/tt0779668/?ref_=ttep_ep17","9","17","195","Lisa the Simpson","1998-03-08","80","2400"
"https://www.imdb.com/title/tt0779677/?ref_=ttep_ep18","9","18","196","This Little Wiggy","1998-03-22","78","2200"
"https://www.imdb.com/title/tt0701210/?ref_=ttep_ep19","9","19","197","Simpson Tide","1998-03-29","81","2700"
"https://www.imdb.com/title/tt0701265/?ref_=ttep_ep20","9","20","198","The Trouble with Trillions","1998-04-05","78","2500"
"https://www.imdb.com/title/tt0779665/?ref_=ttep_ep21","9","21","199","Girly Edition","1998-04-19","78","2100"
"https://www.imdb.com/title/tt0701277/?ref_=ttep_ep22","9","22","200","Trash of the Titans","1998-04-26","84","2900"
"https://www.imdb.com/title/tt0701145/?ref_=ttep_ep23","9","23","201","King of the Hill","1998-05-03","82","2600"
"https://www.imdb.com/title/tt0779670/?ref_=ttep_ep24","9","24","202","Lost Our Lisa","1998-05-10","77","2100"
"https://www.imdb.com/title/tt0763037/?ref_=ttep_ep25","9","25","203","Natural Born Kissers","1998-05-17","80","2200"
"https://www.imdb.com/title/tt0701149/?ref_=ttep_ep1","10","1","204","Lard of the Dance","1998-08-23","76","2200"
"https://www.imdb.com/title/tt0701270/?ref_=ttep_ep2","10","2","205","The Wizard of Evergreen Terrace","1998-09-20","81","2700"
"https://www.imdb.com/title/tt0781977/?ref_=ttep_ep3","10","3","206","Bart the Mother","1998-09-27","76","2100"
"https://www.imdb.com/title/tt0701280/?ref_=ttep_ep4","10","4","207","Treehouse of Horror IX","1998-10-25","80","2500"
"https://www.imdb.com/title/tt0701293/?ref_=ttep_ep5","10","5","208","When You Dish Upon a Star","1998-11-08","72","2100"
"https://www.imdb.com/title/tt0701083/?ref_=ttep_ep6","10","6","209","D'oh-in' in the Wind","1998-11-15","75","2100"
"https://www.imdb.com/title/tt0769412/?ref_=ttep_ep7","10","7","210","Lisa Gets an 'A'","1998-11-22","81","2200"
"https://www.imdb.com/title/tt0769411/?ref_=ttep_ep8","10","8","211","Homer Simpson in: 'Kidney Trouble'","1998-12-06","73","2000"
